conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.90E+18,28/2/2025 10:14,@jatikhwan mahkamah lepaskan ya finally memang terbukti yang lawyer yang dorang hire ni memang powerful even ada bukti tak cukup untuk mahkamah teruskan hukuman yang kenapa sebab bukti-bukti dah mula meragukan agaknya la kot ni ni yang saya faham,in,izsmin,relevan,positive,negative
1.90E+18,28/2/2025 10:17,@jatikhwan all this madness just for a 'stolen' laptop which never found or even exist at all,en,HamTashiro,relevan,negative,negative
1.90E+18,28/2/2025 10:19,@jatikhwan ingat semua take screenshots of their faces share dekat family dan kenalan semua kita palau sampai dorang tak sabar nak jumpa arwah nak mintak maaf aaamminnnnn,in,160878ea,relevan,positive,negative
1.90E+18,28/2/2025 10:25,@501awani tidak sengaja haha sial,in,abahkaulatu,relevan,positive,negative
1.90E+18,28/2/2025 10:28,@501awani its giving abang janji abang delete vibe. insaf la sangat. 6 jahanam ni boleh dikategorikan sbg lelaki sampah. kepam. keturunan babi.,in,lantakkomeler,relevan,positive,negative
1.90E+18,28/2/2025 10:33,@jatikhwan kenapa dunia ni sangat kejam semoga peguam bela yang membela pesalh ni tidur tak tenang sebab membebaskan pesalah dan tidak berlaku adil kepada keluarga mangsa.. dalam islam nyawa dibalas nyawa!!,in,Mojakomasao,relevan,positive,negative
1.90E+18,28/2/2025 10:38,@501awani 6 jahanam: oopss sorryyy.. tak sengaja.,in,aziekuchiki,relevan,neutral,negative
1.90E+18,28/2/2025 10:54,@jatikhwan semoga mampus dalam penjara tu,in,SyfqqAmirul,relevan,positive,negative
1.90E+18,28/2/2025 11:01,@501awani pengalaman pahit for the victim not the perpetrators. ,en,pwnshell,relevan,negative,negative
1.90E+18,28/2/2025 11:02,they will demand more reduction of the punishment . zulfarhan osman faced it alone while they're many torturing him to death because of physical things that could be brought in just split of second with printed papers. is it fair? justice is being swept under the rug .,en,Iam_Zaril,relevan,negative,negative
1.90E+18,28/2/2025 11:03,@jatikhwan mungkin tempoh penjara lebih singkat dikurangkan jika berkelakuan baik,in,doxxerMY,relevan,neutral,negative
1.90E+18,28/2/2025 11:03,zulfarhan osman s mother: i will soldier on for my son s dignity #tmrnews https://t.co/swwctramrb,en,TMReserve,relevan,positive,neutral
1.90E+18,28/2/2025 11:17,@jatikhwan nak tanya kenapa peguambela sanggup terima client keji macam tu ye?? dia tiada hati perut ke??? semoga anak keturunan peguam bela dan kuage 6 jahanam tu jadi mangsa buli pulak pasni. buli siber ke buli fizikal ke semoga ada kifarah untuk mereka. geng 6 jahanam pembuli &amp; pembunuh!!!!!,in,sinderellacomot,relevan,positive,negative
1.90E+18,28/2/2025 11:18,@501awani ya allah...semoga allah swt berikan ketabahan dan kekuatan kepada keluarga allahyarham zulfarhan...,in,AiShiho1,relevan,positive,positive
1.90E+18,28/2/2025 11:19, @jatikhwan 1 malaysia kecewa keputusan nie . hukuman tak setimpal dorang main nyawa orang kot ,in,ShimMasyitah,relevan,negative,negative
1.90E+18,28/2/2025 11:32,@501awani look at the brightside.. at least mereka boleh terseksa pelan pelan dalam jail sampai 2029.. lepastu kluar jadi sampah masyarakat pulak.. then.. baru mati.. instead of mati terus macam tu je..,in,Sysafwann,relevan,neutral,negative
1.90E+18,28/2/2025 11:34,@501awani nyawa yang tidak bersalah tidak dapat dikembalikan semula.insaf apa? dulu masa dapat hukuman penjara 18 tahun bukan main ketawa gembira senyum lebar sampai nampak gigi-gigi mereka seolah-olah mengejek-ejek kematian zulfarhan disebabkan perbuatan tidak berperikemanusiaan mereka.,in,jom_komen324,relevan,neutral,negative
1.90E+18,28/2/2025 11:35,@501awani pukimak lancau anak haram 6 ekor anak bangsat ni,in,FernndoAlonso14,relevan,neutral,negative
1.90E+18,28/2/2025 11:37,@501awani mungkin boleh tekap seterika 90 kali dekat pakar as a case study,in,Sysafwann,relevan,negative,negative
1.90E+18,28/2/2025 11:40,@501awani tidak sengaja my ass sampai kemaluan dia pun kau seterika la sialll,in,AemanIrfan_,relevan,negative,negative
1.90E+18,28/2/2025 11:41,@501awani satu badan kena seterika sampaikan ke alat sulit sekali pun kena boleh kata tak sengaja memang kepala bana. dan peguam yang bela mereka ni pun 2x5 mangkuk hayunn,in,khairulxerox77,relevan,negative,negative
1.90E+18,28/2/2025 11:47,@501awani kematian disebabkan melecur yang teruk melecur pun ada tahap dia berapa banyak kes dekat luar sana yang mati disebabkan kelecuran yang teruk.. kalau bukan mati disebabkan melecur arwah mati disebabkan apa bunuh diri ke baruaa betul,in,khairulxerox77,relevan,neutral,negative
1.90E+18,28/2/2025 11:50,@501awani teringat balik mereka berjalan sambil tersengih tu. rupanya ok seterika badan orang ye,in,kucingnakal2115,relevan,negative,negative
1.90E+18,28/2/2025 11:51,@501awani berapa ratus ribu agak2 pakar2 ni dapat. penjara 18 tahun tu sekali celik mata ja.,in,xBenniBaharinx,relevan,neutral,negative
1.90E+18,28/2/2025 11:57,@501awani tidak sengaja pale bana dia,in,mdinbh,relevan,neutral,negative
1.90E+18,28/2/2025 12:01,@501awani harap mereka keluar je ada pembunuh ready nak hantar mereka jumpa mungkar dan nakir,in,Lazuli00047737,relevan,positive,negative
1.90E+18,28/2/2025 12:01,@501awani lancau 6 ekor babi,in,thekimzj,relevan,neutral,negative
1.90E+18,28/2/2025 12:02,@501awani kalau kematian pun takat penjara kes buli lain tu kira picisan je la. pantat.,in,atehhhhhhhhh,relevan,neutral,negative
1.90E+18,28/2/2025 12:05,@jatikhwan kau buat anak orang macam tu smpai meninggal. tunggu smpai kau ade anak nnti. what goes around comes around ,in,nykit4,relevan,neutral,negative
1.90E+18,28/2/2025 12:06,@501awani tidak sengaja kepala hotak la sial.,in,SanHaiji,relevan,neutral,negative
1.90E+18,28/2/2025 12:08,@501awani dunia memang tak adil. akhirat di sana mahkamah teradil.,in,nekocink,relevan,neutral,negative
1.90E+18,28/2/2025 12:09,@501awani orang dekat penjara boleh tak do something dekat 6 mangkok ni iron ke apa ke,in,Arezhami,relevan,neutral,negative
1.90E+18,28/2/2025 12:10,@jatikhwan kesian tengok wajah parents arwah rasa macam tak fair untuk keluarga arwah ,in,shahnisa_99,relevan,positive,negative
1.90E+18,28/2/2025 12:12,@501awani tak dapat dibayangkan betapa kecewanya keluarga arwah.. takpe dunia mungkin korang terlepas. semoga depression dan dibayangi arwah la korang dalam penjara tu!!!,in,Jajiju1978,relevan,positive,negative
1.90E+18,28/2/2025 12:15, @jatikhwan aku tetap ralat dengan keputusan ni. tetapi siapalah aku nak kecam keputusan mahkamah kan. cuma aku percaya allah itu maha adil. sebab manusia ni memang susah nak berlaku adil. kepada mak pak zulfarhan semoga tabah dengan semua ni.,in,gabansupercop,relevan,positive,negative
1.90E+18,28/2/2025 12:21,@501awani ketahian apakah ini? tekap seterika dekat kemaluan tak menyebabkan kematian? meh sini sorang wakil pakar jadi experiment tekap tgok mati ke tak,in,khairisakhalid,relevan,negative,negative
1.90E+18,28/2/2025 12:23,@501awani lawyer &amp; pakar boleh beratur belakang mstar nanti ya.,in,Astral_5,relevan,neutral,negative
1.90E+18,28/2/2025 12:26,@501awani wah bila macam ni ramai la pembuli2 di luar sana ingat tiada masalah pun buli orang sampai mati sebab paling2 18 tahun je penjara. ha gitu..,in,Jennielove39,relevan,positive,negative
1.90E+18,28/2/2025 12:35,@501awani hahaha tidak sengaja? camtu pun boleh percaya?,in,Houdini_My,relevan,positive,negative
1.90E+18,28/2/2025 12:35,@501awani wahh engkorang dah seterika sampai lemau kawan tu nak kata tak sengaja memang pengikut dajjal. semoga tuhan bayar cash,in,Ijwnn__,relevan,positive,negative
1.90E+18,28/2/2025 12:43,@501awani budak 6 ekor peguam &amp; undang-undang semuanya pundekk,in,KuzaiSenpai,relevan,neutral,negative
1.90E+18,28/2/2025 12:43,@501awani tidak sengaja tu boleh diambil kira kalau lepas mangsa menjerit &amp; nampak kecederaan terus dihantar ke hospital tapi mangsa masih tak dapat diselamatkan. ni dah sampai 1 malam berulang perbuatannya... erm ... semoga allah sediakan balasan setimpal.,in,Cinnamon_KManis,relevan,positive,negative
1.90E+18,28/2/2025 12:43,@501awani buang je hukum gantung tu macam tak der function.. esok bunuh orang.. kata dah insaf.. dapat bebas.. ada banduan dah kena gantung. ingat mereka tak insaf?,in,HatiHitam_,relevan,neutral,negative
1.90E+18,28/2/2025 12:48,@501awani cuba tekap seterika tu dekat pakar. keptusan ini akan di hisab di akhirat nanti.,in,noratraveller,relevan,negative,negative
1.90E+18,28/2/2025 12:54, @501awani hotak kau tak sengaja kalau sekali tekup boleh la tak sengaja,in,XingHuTang,relevan,neutral,negative
1.90E+18,28/2/2025 12:59,@501awani tak sengaja ?????? kalau sorg yang bersalah boleh kata tak sengaja. tetapi ni beramai-ramai yer.. memang aku hina seluruh keturunan mereka yang guna alasan tak sengaja ni. celakalah hidup mereka seluruh keturunan sebab lahirkan binatang tak berotak macam ni..,in,wagyusedap,relevan,neutral,negative
1.90E+18,28/2/2025 13:08,@501awani allah macam mana lah keadaan keluarga mangsa,in,mmmm_kei,relevan,neutral,negative
1.90E+18,28/2/2025 13:09,@501awani how can a person survive dengan tahap kecederaan macam tu?? ni doktor pakar perempuan tu kan? kena bukak balik fakta kes cr nama dia. bersedia lah semua yang ada saham dalam kea ni. mudah3an allah berikan sedikit kemudahan dan keredhaan buat parents mangsa; mahkamah akhirat itu ada.,in,farahhana1982,relevan,neutral,negative
1.90E+18,28/2/2025 13:11,@501awani kepala hotak la mahkamah bodoh,in,namianamhar,relevan,neutral,negative
1.90E+18,28/2/2025 13:23,@501awani seterika sampai alat sulit tak sengaja? kalau 1 2 tu baru tak sengaja. kalau 1 badan itu berniat. sedih la.,in,NurlailiIshak,relevan,negative,negative
1.90E+18,28/2/2025 13:28,@501awani perfectly the bs and the killer hoping all this 6 useless will never had the peace! ,en,syasya99abc,relevan,negative,negative
1.90E+18,28/2/2025 13:30,@501awani tidak sengaja? kepala butoh lancau mereka berenam ini layak diikat di tengah2 bandar k.l untuk masyarakat dibelasah kaw-kaw.,in,kulupmelayu14,relevan,neutral,negative
1.90E+18,28/2/2025 13:31,@501awani dia punya tak sengaja tu smpai orang tu mati tau korang kluar nnti blh jalani kehidupan seperti biasa blh kahwin blh ada anak ?? arwah?? so memang tiada keadilan lah untuk dia kan ,in,nursyamim_rosli,relevan,neutral,negative
1.90E+18,28/2/2025 13:33, @501awani punyalah lama kes ni...18 tahun tinggal 4 tahun ..pada orang luar boleh guna pakai alasan ini saya dah insaf dan tak sengaja...dunia dalam punya cerita apabila si mati tidak dapat membela dirinya..hanya dengar cerita dari satu pihak sahaja..berani buat berani tanggung jawab.,in,ruhani61399,relevan,neutral,negative
1.90E+18,28/2/2025 13:36,@501awani hahahahahahah pakar apa?? pakar putar belit maybe pakar tu boleh ditekap dengan seterika wap kot untuk dia buktikan either dia betol2 pakar atau tak,in,ismetAkhlaken,relevan,negative,negative
1.90E+18,28/2/2025 13:36,@501awani memang la tak sengaja bunuh. dia nak zulfarhan terseksa perlahan-lahan. tekap seterika bantai torture cabut pakaian dan malukan dia. itu lagi teruk dari ambil nyawa orang sekelip mata.,in,hafiyanas_,relevan,negative,negative
1.90E+18,28/2/2025 13:38, @501awani try letak tangan dekat seterika. tengok mampus ke tak. ni kene tekap satu badan takkan la tak menyebabkan kematian. nonsense,in,ki5hikaisei,relevan,negative,negative
1.90E+18,28/2/2025 13:45,@501awani tidak sengaja??,in,zqwwksan,relevan,neutral,negative
1.90E+18,28/2/2025 13:46, @501awani keterangan yang tak masuk akal meh try tekap meh nak tengok macam mana rasa ,in,syasya99abc,relevan,negative,negative
1.90E+18,28/2/2025 13:47,@501awani boleh. tak hukum mati but why not bagi diaorg rasa apa yang arwah tu rasa dah nak masuk bulan puasa ni nak je rasa maki hamun.,in,Nemo_Dessert,relevan,neutral,negative
1.90E+18,28/2/2025 13:50, @501awani pakar oh pakar mai kami seterika sat boleh?,in,AimanAirin2,relevan,negative,negative
1.90E+18,28/2/2025 13:57,@501awani see? seronokkan ada elemen rasuah dalam kes ni?,in,faiz_krystal,relevan,neutral,negative
1.90E+18,28/2/2025 13:59,@501awani dah tekap seterika pun tak sengaja ke?? aje nye kepala butoh tak sengaja.,in,HilmiYang,relevan,negative,negative
1.90E+18,28/2/2025 14:06, @501awani tekap seterika sampai menggelupur budak tu tak sengaja jugak kiranya,in,MLC48791969,relevan,negative,negative
1.90E+18,28/2/2025 14:09,@501awani doa kan je semua yang terlibat supaya mampus cepat supaya tiada anak orang lain lagi jadi mangsa mereka.,in,PendragonNaz,relevan,negative,negative
1.90E+18,28/2/2025 14:23,@501awani tapi zulfarhan terbukti mati.,in,inanobiy,relevan,neutral,negative
1.90E+18,28/2/2025 14:32,@jatikhwan hairan bin ajaib..... mengapa makamah persekutuan tidak kenakan penjara seumur hidup sebagai gantian???? ini tidak terus batalkan penghakiman makamah tinggi dan makamah rayuan.......,in,Alf_Ng,relevan,neutral,negative
1.90E+18,28/2/2025 14:45,@501awani tekap anak orang dengan seterika kira tak sengaja ya?,in,chageeeaz,relevan,negative,negative
1.90E+18,28/2/2025 15:00,@501awani insaf konon dah lah korang dari kome kumpul lagi banyak dosa menipu bail kau cakap jer benda benar korang tak insaf pun,in,RandomHistoryG4,relevan,neutral,negative
1.90E+18,28/2/2025 15:05,@501awani fungsi lagi ka undang-undang malaysia...???,in,f4me_z4u,relevan,neutral,negative
1.90E+18,28/2/2025 15:08,@501awani hakim yang percaya kata2 6 jahanam ni aku harap kau tenang jugak hidup,in,yrmallork,relevan,neutral,negative
1.90E+18,28/2/2025 15:12,@jatikhwan takpe. allah ada. hukuman dunia mungkin bagai tak setimpal buat mereka. tapi hukuman allah paling adil dan saksama. semoga keluarga terus tabah dan arwah ditempatkan di syurga.,in,cekodokkepeng,relevan,positive,positive
1.90E+18,28/2/2025 15:21,@501awani insaf acik dia keluar mahkamah sengih sengih kambing padahal baru buat perbuatan jenayah bangsat betul lahh. penjara je er lanceret punya budak.,in,raimirusyaidii,relevan,neutral,negative
1.90E+18,28/2/2025 16:24,@501awani kami nak gambar pembunuh yang latest..kalau boleh masa mereka keluar penjara 4 tahun akan datang ni tolong siarkan muka mereka secara live.. kami nak tengok supaya kami boleh pulaukan mereka sampai mereka tak mampu nak hidup dalam masyarakat..hidup la dalam ketakutan bersalah seumur hidup,in,Zeiaasnawi,relevan,neutral,negative
1.90E+18,28/2/2025 16:56,@501awani baca artikel pun jadi pening. boleh menyebabkan mati tapi tak semestinya mati. habis sekarang mati ke tidak? mana contoh tekap seterika sampai 3rd degree burn tapi tak mati? boleh dah tekap 6 jahanam tu tengok mati ka dak.,in,hzrnabd,relevan,negative,negative
1.90E+18,28/2/2025 17:19,@501awani takkan tenang la hidup-hidup korang. anak syaitan ! mak bapak dengan anak-anak masing-masing sama.,in,onleeemrys,relevan,neutral,negative
1.90E+18,28/2/2025 17:22,@501awani bahahahahahahha dah seksa berminggu kata tak sengaja smpai arwah orgnya. time seksa arwah tak rasa insaf pulak. patutnya korang dah kene gantung skrng ni.,in,manggostanna,relevan,neutral,negative
1.90E+18,28/2/2025 18:05,@501awani nanti 4 tahun akan datang kalau terjumpa 6 ekor beruk ni kahak muka dorang,in,arhm_z,relevan,neutral,negative
1.90E+18,28/2/2025 18:29,zulfarhan osman will never be forgotten. but the six murderers who took his life your names and faces will forever be remembered for what you did. may you rot in hell,en,faithfullyfiona,relevan,negative,negative
1.90E+18,28/2/2025 18:57,@501awani tidak sengaja kepala hotak korang lah. senang² je torture and bunuh anak orang lain,in,BSooyaaa,relevan,negative,negative
1.90E+18,28/2/2025 19:32,@501awani pakar tak boleh pakai. try demo dekat dia nak tengok betul ke tak semestinya mati.,in,3247_4MR0L,relevan,neutral,negative
1.90E+18,28/2/2025 19:35,@501awani undang undang buatan manusia bukan lantikan allah dimanakah keadilan yang dilaung2kan .. #onlygodcanjudge,in,Sofian06450577,relevan,neutral,negative
1.90E+18,28/2/2025 19:36,@501awani sebab ni law ..oeg tak takut scn undangx2 malaysia .. law rebina untuk orang kaya dfn rakyat maharean,in,David_Billa02,relevan,neutral,negative
1.90E+18,28/2/2025 21:11,@501awani eh pakar2 ni try kena tekap dengan seterika lah sama banyak arwah kena baru boleh fikir kot,in,johanxjahari,relevan,negative,negative
1.90E+18,28/2/2025 21:14,@501awani mai kita tekap seterika dekat badan pakar pulak tengok apa dia kata.,in,MatKudut,relevan,negative,negative
1.90E+18,28/2/2025 21:54,@501awani selepas ni akan bertambah beranilah orang membuli d institusi pengajian tinggi sebab mereka yang membuli sampai membunuh dapat d selamat kan oleh mahkamah dan pakar² yang bodoh menilai....,in,SaminSaidi67704,relevan,neutral,negative
1.90E+18,28/2/2025 22:13,@501awani kalau macam tu semua kecederaan dari kes2 jenayah seperti merompak mencuri merogol membunuh tidak semestinya menyebabkan kematian. mana yang mati tu semua sebab dah sampai ajal bukan sebab pelaku yang buat. dia cuma tetak mangsa pakai parang je patut nya tak mati. contohhhh,in,syaaaMikhail,relevan,neutral,negative
1.90E+18,28/2/2025 22:19, @501awani kami rela tunggu 4 tahun lgi...undang-undang boleh dibeli,in,najib17822,relevan,neutral,negative
1.90E+18,28/2/2025 22:58,@501awani kalau dia tak kena saterika tiada lah dia boleh dapat luka berdarah tu semua takdelah datang infection. takkan nak kata disebabkan dia tak kena tikam dengan pisau direct ke jantung tak boleh dikira faktor utama . amende lah sia,in,inseqyo,relevan,neutral,negative
1.90E+18,28/2/2025 23:01,@501awani jangan diberi muka kepada mereka semua . kita tunggu 4 tahun lagi insyaallah pihak media mesti akan umumkan pembebasan 6 jahanam ni.,in,Amycute029,relevan,neutral,negative
1.90E+18,28/2/2025 23:02,@501awani undang-undang hanya untuk yang miskin. yang kaya songlap berbillion tak bayar cukai bunuh semua sedap je hukuman diketepikan lah pulang balik duit songlap la pengampunan la. malaysia ,in,syfreeze,relevan,neutral,negative
1.90E+18,28/2/2025 23:20,@501awani tibe?try tekap seterika dekat badan dia penuh satu badan!whoever the pakar semoga kau tak aman hidup didunia sebab keterangan kau dah melepaskan penjenayah kejam tiada hati perut dan semoga mendapat balasan setimpal!,in,amoebagenZ,relevan,positive,negative
1.90E+18,28/2/2025 23:25,@501awani lah sekali tekap ya lah takda niat. 90 kali takda niat padia? aje bingai deme ni.,in,azisacatlover,relevan,neutral,negative
1.90E+18,28/2/2025 23:32,@501awani kes pedophilia pun korang boleh bagi penjara smpai beratus tahun tkkan kes buli sampai tahap membunuh tkboleh bagi penjara seumur hidup ni siap bermula dri tarikh dorang kene tangkap lagi hukumannya.,in,AhlamiRaja,relevan,neutral,negative
1.90E+18,28/2/2025 23:34,@501awani tak sengaja tapi sanggup plug in setarika tunggu dia panas. ooookkk maybe masa tu dorang tengah iron baju lah kannn,in,mipreciosso,relevan,neutral,negative
1.90E+18,28/2/2025 23:35,@501awani pakar &amp; hakim &amp; peguam 3 serangkai mata ditutup syaitan..,in,WaisibBin,relevan,neutral,negative
1.90E+18,28/2/2025 23:37,@501awani literally a slow death... apa yang tak menyebabkan kematian???,in,hanaathea,relevan,neutral,negative
1.90E+18,1/3/2025 0:02,@501awani bodohnya pakar tu patut ditekap seterika,in,illyiarazak,relevan,negative,negative
1.90E+18,1/3/2025 0:12, @501awani tak sengaja angkat seterika tak sengaja tekap tak sengaja kumpul ramai-ramai..tak sengaja bagi arahan..tak sengaja bawak pergi klinik tak sengaja tak bagitau warden.....maaf la tak sengaja tulis ni,in,WahTee22,relevan,negative,negative
1.90E+18,1/3/2025 0:19,@501awani kalau tadika boleh nak cakap tak sengaja. ni umur dah 18 tahun cukup matang untuk berfikir. takkan dalam ramai2 tu tiada sekor pun yang ada otak???takpe lah korang terlepas hukuman di dunia tapi dekat akhirat jangan harap laaa nak terlepas,in,GoldfishZin,relevan,neutral,negative
1.90E+18,1/3/2025 0:29, @501awani semoga barisan peguam ni masuk neraka paling dalam.,in,LohongMinda,relevan,positive,negative
1.90E+18,1/3/2025 0:39,@501awani hakim hasnah berkata sp6 dr salmah arshad yang menjalankan bedah siasat terhadap mangsa telah mengubah pernyataannya ketika disoal peguam semasa perbicaraan dengan menyatakan kesan kebakaran 30 dan 50 peratus itu boleh menyebabkan kematian tetapi tidak semestinya mati,in,dellazai,relevan,neutral,neutral
1.90E+18,1/3/2025 0:47,@501awani ayat sekumpulan babi pembunuh kejam,in,Arep_Cantona,relevan,neutral,negative
1.90E+18,1/3/2025 0:48,@501awani dik benda tak sengaja atau ter dalam islam ni dia sekali je dik. kalau dah kau tekap berkali2 tu bukan tak sengaja!!! ,in,XC_nurulnad,relevan,neutral,negative
1.90E+18,1/3/2025 0:56,@501awani positif jelah.. anggap mahkamah memberi peluang kepada rakyat untuk sesi pengenalan lepas bebas esok.. boleh rakyat interview kan.. ,in,prettytoworst,relevan,neutral,negative
1.90E+18,1/3/2025 1:16,@501awani membuli itu pun dikatakan tidak sengaja?! ,in,BilliBear3,relevan,neutral,negative
1.90E+18,1/3/2025 1:28,@501awani tidak sengaja ????????,in,faafaaaaaaaaaz,relevan,neutral,negative
1.90E+18,1/3/2025 1:34,@501awani kena suap kawkaw dia ni,in,ephemeralegal,relevan,neutral,negative
1.90E+18,1/3/2025 1:38,@501awani 6 orang yang buat tu patutnya boleh di experiment seterika 90 kali dekat badan kita tengok how tak semestinya mati tu berfungsi dr situ kita boleh tengok average berapa yang masih hidup,in,aimannhaakimm,relevan,negative,negative
1.90E+18,1/3/2025 1:38,@501awani memang tidak munasabah kalau mereka kata mereka tidak sengaja,in,Umianies1975,relevan,neutral,negative
1.90E+18,1/3/2025 1:41,@jatikhwan tu pun 10 tahun tolak sabtu ahad jadi 8 tahun. setahun dekat penjara bukan 365hari. tapi 261 hari je,in,hasreypriady,relevan,neutral,negative
1.90E+18,1/3/2025 1:49,@501awani sudah bunuh orang duduk dalam penjara 1/3 dari hukuman then free to go. jadi arwah mati sebab mati lemas ka?,in,ayg16,relevan,positive,negative
1.90E+18,1/3/2025 2:01,@501awani buto la menyesal time buat tak fikir apa-apa tau tunjuk gangster je puihh,in,kermi33,relevan,neutral,negative
1.90E+18,1/3/2025 2:06,@501awani let s killing people and saying opps saya tak sengaja oh saya juga dah insaf oh these 6 fuckers are sick in their head normal manusia takkan tekap orang pakai seterika and expect orang tu boleh sihat after that. just rot in hell yall 6 jahanam ni.,in,syaminzamri_,relevan,negative,negative
1.90E+18,1/3/2025 2:08, @501awani so boleh tekap pesalah sebanyak 90 kali? bukan mati pun kan.A923,in,SirRdiShah,relevan,neutral,negative
1.90E+18,1/3/2025 2:08,@501awani ye betul la tu insaf alhamdulillah tetapi mati dibalas mati dek nanti dekat mahsyar lagi susah tak mati dah waktu tu,in,aerinheavenzz,relevan,positive,positive
1.90E+18,1/3/2025 2:11, @501awani berpuluh kali tekap masih cakap tak sengaja? wow,in,SirRdiShah,relevan,positive,negative
1.90E+18,1/3/2025 2:16,the late zulfarhan osman s family could only accept the final verdict with stoicism of a tragedy that has left a permanent scar. https://t.co/gmln1gtfca,en,staronline,relevan,negative,neutral
1.90E+18,1/3/2025 2:17,@501awani dorang keluar nanti tunggu depan jail. keluar je terus ludah kahak baling telur simbah air busuk dekat muka muka ni. mampos kau kena palau,in,Orkidjelah,relevan,neutral,negative
1.90E+18,1/3/2025 2:23,@501awani pala dia. budak tu kene torture ye. budak tu kene torture tau.,in,minha9802,relevan,negative,negative
1.90E+18,1/3/2025 2:25,@501awani walaupun perit menerima keputusan hakim perbuatan 6 jahanam ini tidak akan dilupakan. kalau survive dalam jail mereka hidup dengan ic berbeza dari kita. https://t.co/jhhfphdxa4,in,DillSnelling,relevan,neutral,negative
1.90E+18,1/3/2025 2:51,@501awani not only does this speak volumes about the justice system in this country but it also sends a distressing message to bullying victims everywhere that they are powerless,en,filiaandree,relevan,negative,negative
1.90E+18,1/3/2025 2:53,@501awani kalau macam tu depa semua kena rasa apa yang arwah tu rasa. kalau ada 20 parut saterika panas 20 la yang kena. kedudukan parut tu kena sama dengan arwah tu rasa.,in,arenone_,relevan,neutral,negative
1.90E+18,1/3/2025 3:01,@501awani yaallah sakitnya hati baca sakit kita ni apa la sangat. sakit arwah tu tak tahu la tak tertanggung aku rasa,in,gigicantikk,relevan,negative,negative
1.90E+18,1/3/2025 3:11,@501awani dark side of court case defends will do anything to lessen the charges againts their clients,en,imannuraim,relevan,negative,neutral
1.90E+18,1/3/2025 3:11,@501awani claim pengalaman pahit ehh wah senang kau dah lesap nyawa anak orang know² mengaku insaf..ingat insaf tu boleh hidupkan dia balik ke...harap kena bedok dalam jail,in,Naz11Mr,relevan,neutral,negative
1.90E+18,1/3/2025 3:13,@501awani maybe pakar tu dah kena bayar,in,alif1diii,relevan,neutral,negative
1.90E+18,1/3/2025 3:16,@501awani berapa mereka bayar pakar ni?,in,alpha_romeow,relevan,neutral,negative
1.90E+18,1/3/2025 3:16,@501awani akhirnya the narrative goes back to the victim kan court? practically implying that immune sytem arwah zulfarhan too weak kot for not be able to withstand the pain. harap keluarga arwah zulfarhan kuat ini sahajalah peringkat keadilan yang kita harap2 selama ni untuk arwah.,in,brbwniki,relevan,negative,negative
1.90E+18,1/3/2025 3:16,@501awani tolong buat eksperimen tekap seterika 90kali dekat pakar tu. tak cukup pakar kalau tak merasa kan,in,itsqilonduh,relevan,negative,negative
1.90E+18,1/3/2025 3:19,@501awani lepasni boleh la buli orang sampai mati ‍️,in,mhdsyukrif,relevan,neutral,negative
1.90E+18,1/3/2025 3:22, @501awani mahkamah. ni bukan sebelah dekat neraka. ni memang terjun tiruk masuk dalam terus. aku xtau la bidang ilmu hgpa dalam law ni macam mana tetapi bila hgpa ubah keputusan yang sepatutnya. that's it. so good luck dekat 'sana' nanti.,in,epirhotshot,relevan,positive,negative
1.90E+18,1/3/2025 3:24,@501awani pakar dah makan duit. ce try tekup pakar pulak,in,uminurulfah,relevan,neutral,negative
1.90E+18,1/3/2025 3:25,@501awani pastu apa yang menyebabkan kematian dia? buktikan lah hakim pun bongok,in,BbcInseo,relevan,neutral,negative
1.90E+18,1/3/2025 3:28,@501awani weh...aku yang baru 1x pakai seterika wap pun tak tahan dengan panas dia inikan lagi arwah yang kena tekapan brp puluh kali..dia lagi panas dari seterika biasa,in,ainn_syaA,relevan,negative,negative
1.90E+18,1/3/2025 3:32,@501awani apa kata kita try dekat pakar-pakar tersebut. mana tahu dapat dibuktikan dengan jelas lagi,in,zailanzulkifli,relevan,neutral,negative
1.90E+18,1/3/2025 3:33,@501awani apa punca kematian dalam post mortem?,in,qieynes,relevan,neutral,neutral
1.90E+18,1/3/2025 3:33,@501awani tidak semestinya menyebabkan kematian tapi dah menyebabkan kematian dah pun? gantung mereka,in,saintlaurentsie,relevan,neutral,negative
1.90E+18,1/3/2025 3:33, @501awani kalau lekap sekali jer seterika tu yes...memang tak menyebabkan kematian.. tetapi berapa banyak dia kena tekap? pakar pun bodoh jugak.. cuba test tekap seterika tu 90 kali dekat badan anda semua.. tengok ada nyawa ker tak lagi mereka tu.. sume sbv duit.. anda semua ubah keputusan yek.. ok.. ok.. tak kan tenang idup anda semua..,in,NorM425,relevan,negative,negative
1.90E+18,1/3/2025 3:33,@501awani siapa nama pakar tu? nak jumpa dekat parking jap,in,NakamuraMagnus,relevan,neutral,negative
1.90E+18,1/3/2025 3:38,@501awani rasa nya pakar tu boleh kita try tekap guna seterika.. baru ada akal sikit,in,MdAaaamir,relevan,negative,negative
1.90E+18,1/3/2025 3:39,@501awani kalau macam tu jatuhkan hukuman yang sama seterika setiap hari dekat 6 jahanam tu selama dalam penjara sebab tidak semestinya menyebabkan kematian kan?,in,nrsyhrshl,relevan,negative,negative
